"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min35_50",35,0.956599689223781,7.9187404983355,-0.00420165893260364,19.02,19.02,19.02,"Ch1",NA,"SMR",15,1.42099394255122e-15,0.0001215,1.20121568484304,"A-B6-P6",0.088,-0.00253736112273158,1,1,0.00014594770570843,1.20121568484304,1.20121568484304
"min60_75",60,0.964513772436599,7.92356447157826,-0.00435340817259563,19.02,19.02,19.02,"Ch1",NA,"SMR",15,1.42099394255122e-15,0.0001215,1.31097285016515,"A-B6-P6",0.088,-0.00253736112273158,1,1,0.000159283201295066,1.31097285016515,1.31097285016515
"min120_135",120,0.955184021426648,7.8981919401198,-0.00388827125694975,19.02,19.02,19.02,"Ch1",NA,"SMR",15,1.42099394255122e-15,0.0001215,0.974548698382548,"A-B6-P6",0.088,-0.00253736112273158,1,1,0.00011840766685348,0.974548698382549,0.974548698382548
"min140_155",140,0.946707593866189,7.88764875749328,-0.00383107121068645,19.02,19.02,19.02,"Ch1",NA,"SMR",15,1.42099394255122e-15,0.0001215,0.933177058336874,"A-B6-P6",0.088,-0.00253736112273158,1,1,0.00011338101258793,0.933177058336874,0.933177058336874
"min35_50",35,0.909785039765331,7.70064401489358,-0.00325338630333163,19.02,19.02,19.02,"Ch2",NA,"SMR",15,1.42099394255122e-15,8.54e-05,0.734571155766978,"A-B7-P4",0.088,-0.00253736112273158,1,1,6.27323767024999e-05,0.734571155766978,0.734571155766978
"min60_75",60,0.916117443184831,7.6893680413985,-0.00317797628295003,19.02,19.02,19.02,"Ch2",NA,"SMR",15,1.42099394255122e-15,8.54e-05,0.656940689984305,"A-B7-P4",0.088,-0.00253736112273158,1,1,5.61027349246597e-05,0.656940689984305,0.656940689984305
"min120_135",120,0.906979249032311,7.6865680178733,-0.00303365788280212,19.02,19.02,19.02,"Ch2",NA,"SMR",15,1.42099394255122e-15,8.54e-05,0.508372839613773,"A-B7-P4",0.088,-0.00253736112273158,1,1,4.34150405030162e-05,0.508372839613773,0.508372839613773
"min140_155",140,0.913182273071694,7.68514546538418,-0.00304873704021746,19.02,19.02,19.02,"Ch2",NA,"SMR",15,1.42099394255122e-15,8.54e-05,0.523896002289495,"A-B7-P4",0.088,-0.00253736112273158,1,1,4.47407185955229e-05,0.523896002289495,0.523896002289495
"min35_50",35,0.95171526260849,7.71573160850455,-0.00375623983925451,19.02,19.02,19.02,"Ch3",NA,"SMR",15,1.42099394255122e-15,0.00013,0.821330891345498,"A-B8-P6",0.088,-0.00253736112273158,1,1,0.000106773015874915,0.821330891345498,0.821330891345498
"min60_75",60,0.961638584682112,7.72792635425403,-0.004020694021049,19.02,19.02,19.02,"Ch3",NA,"SMR",15,1.42099394255122e-15,0.00013,1.0000815756092,"A-B8-P6",0.088,-0.00253736112273158,1,1,0.000130010604829197,1.00008157560921,1.0000815756092
"min120_135",120,0.952768257949548,7.72173847895867,-0.00372437735073314,19.02,19.02,19.02,"Ch3",NA,"SMR",15,1.42099394255122e-15,0.00013,0.799794300065707,"A-B8-P6",0.088,-0.00253736112273158,1,1,0.000103973259008542,0.799794300065708,0.799794300065707
"min140_155",140,0.95239626959513,7.67434606858759,-0.0034050794953726,19.02,19.02,19.02,"Ch3",NA,"SMR",15,1.42099394255122e-15,0.00013,0.583973511215471,"A-B8-P6",0.088,-0.00253736112273158,1,1,7.59165564580113e-05,0.583973511215471,0.583973511215471
"min35_50",35,0.946258960730828,7.98287949931648,-0.00353226793991667,19.02,19.02,19.02,"Ch4",NA,"SMR",15,1.42099394255122e-15,7.66e-05,1.13944162125444,"A-B9-P4",0.088,-0.00253736112273158,1,1,8.72812281880903e-05,1.13944162125444,1.13944162125444
"min60_75",60,0.948130340225689,7.96365953526965,-0.00321659038553886,19.02,19.02,19.02,"Ch4",NA,"SMR",15,1.42099394255122e-15,7.66e-05,0.777099011795148,"A-B9-P4",0.088,-0.00253736112273158,1,1,5.95257843035084e-05,0.777099011795148,0.777099011795148
"min120_135",120,0.920343485246998,7.95601634993464,-0.00279029100959081,19.02,19.02,19.02,"Ch4",NA,"SMR",15,1.42099394255122e-15,7.66e-05,0.287781902771248,"A-B9-P4",0.088,-0.00253736112273158,1,1,2.20440937522776e-05,0.287781902771248,0.287781902771248
"min140_155",140,0.924633484496017,7.92647489004217,-0.00259558247768278,19.02,19.02,19.02,"Ch4",NA,"SMR",15,1.42099394255122e-15,7.66e-05,0.0642905694244791,"A-B9-P4",0.088,-0.00253736112273158,1,1,4.9246576179151e-06,0.0642905694244791,0.0642905694244791
