"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min49_59",49,0.813439144776952,7.76469637372042,-0.00419197290750142,13.49,13.49,13.49,"Ch1",NA,"SMR",10,-3.74068833022842e-16,6.13e-05,0.324177324843359,NA,0.088,-0.00441487179470219,1,1,1.98720700128979e-05,0.324177324843359,0.324177324843359
"min72_82",72,0.857292471445566,7.84154852601949,-0.00433976028987774,13.49,13.49,13.49,"Ch1",NA,"SMR",10,-3.74068833022842e-16,6.13e-05,0.112167042908996,NA,0.088,-0.00441487179470219,1,1,6.87583973032146e-06,0.112167042908996,0.112167042908996
"min101_111",101,0.89189758104911,7.98870179790758,-0.00499089421075494,13.49,13.49,13.49,"Ch1",NA,"SMR",10,-3.74068833022842e-16,6.13e-05,0.821925461623529,NA,0.088,-0.00441487179470219,1,1,5.03840307975224e-05,0.821925461623529,0.821925461623529
"min130_144",130,0.917891002006351,8.04126175318617,-0.00455232458356031,13.49,13.49,13.49,"Ch1",NA,"SMR",14,-3.74068833022842e-16,6.13e-05,0.192769786664634,NA,0.088,-0.00441487179470219,1,1,1.1816787922542e-05,0.192769786664634,0.192769786664634
"min49_59",49,0.841964772384878,7.97496292471392,-0.00475874405907224,13.49,13.49,13.49,"Ch2",NA,"SMR",10,-3.74068833022842e-16,0.0001005,0.296343338175396,NA,0.088,-0.00441487179470219,1,1,2.97825054866273e-05,0.296343338175396,0.296343338175396
"min72_82",72,0.880224692373223,8.05590884514665,-0.00483358367942976,13.49,13.49,13.49,"Ch2",NA,"SMR",10,-3.74068833022842e-16,0.0001005,0.36179970842033,NA,0.088,-0.00441487179470219,1,1,3.63608706962431e-05,0.361799708420329,0.36179970842033
"min101_111",101,0.920702248122758,8.20982004897625,-0.00546810994940128,13.49,13.49,13.49,"Ch2",NA,"SMR",10,-3.74068833022842e-16,0.0001005,0.916770274264724,NA,0.088,-0.00441487179470219,1,1,9.21354125636048e-05,0.916770274264724,0.916770274264724
"min130_144",130,0.927439725134269,8.2322112116239,-0.00480628394923069,13.49,13.49,13.49,"Ch2",NA,"SMR",14,-3.74068833022842e-16,0.0001005,0.337922766782189,NA,0.088,-0.00441487179470219,1,1,3.396123806161e-05,0.337922766782189,0.337922766782189
"min49_59",49,0.834138216980558,7.97920386750437,-0.00451581551981831,13.49,13.49,13.49,"Ch4",NA,"SMR",10,-3.74068833022842e-16,8.5e-05,0.0999906293062785,NA,0.088,-0.00441487179470219,1,1,8.49920349103368e-06,0.0999906293062785,0.0999906293062785
"min72_82",72,0.909310554780081,8.07346202510934,-0.00474295740667724,13.49,13.49,13.49,"Ch4",NA,"SMR",10,-3.74068833022842e-16,8.5e-05,0.334922146755724,NA,0.088,-0.00441487179470219,1,1,2.84683824742366e-05,0.334922146755724,0.334922146755724
"min101_111",101,0.924270860603732,8.23768275264357,-0.00546586176977262,13.49,13.49,13.49,"Ch4",NA,"SMR",10,-3.74068833022842e-16,8.5e-05,1.08261787712667,NA,0.088,-0.00441487179470219,1,1,9.20225195557668e-05,1.08261787712667,1.08261787712667
"min130_144",130,0.934191347357162,8.25438176388283,-0.00468561860415663,13.49,13.49,13.49,"Ch4",NA,"SMR",14,-3.74068833022842e-16,8.5e-05,0.27561696059573,NA,0.088,-0.00441487179470219,1,1,2.34274416506371e-05,0.27561696059573,0.27561696059573
