"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min52_68",52,0.981006117386025,7.80912229045052,-0.00662837217837999,23.07,23.07,23.07,"Ch1",NA,"SMR",16,1.00550636904276e-15,8.75e-05,0.630190749521999,"A-B11-P3",0.088,-0.00599517134714382,1,1,5.51416905831749e-05,0.630190749522,0.630190749521999
"min105_117",105,0.953538156904876,7.79555315325221,-0.00523834294112928,23.07,23.07,23.07,"Ch1",NA,"SMR",12,1.00550636904276e-15,8.75e-05,0.766391482704322,"A-B11-P3",0.088,-0.00599517134714382,1,1,6.70592547366281e-05,0.766391482704323,0.766391482704322
"min145_155",145,0.916461163522448,7.71787612055304,-0.00415307946426262,23.07,23.07,23.07,"Ch1",NA,"SMR",10,1.00550636904276e-15,8.75e-05,1.85677120167621,"A-B11-P3",0.088,-0.00599517134714382,1,1,0.000162467480146668,1.85677120167621,1.85677120167621
"min52_68",52,0.981020791429663,7.60979976435556,-0.00639418349416914,23.07,23.07,23.07,"Ch2",NA,"SMR",16,1.00550636904276e-15,0.0001287,0.266434634984684,"A-B12-P5",0.088,-0.00599517134714382,1,1,3.42901375225288e-05,0.266434634984684,0.266434634984684
"min105_117",105,0.945334095284013,7.59259785348783,-0.00504066954508799,23.07,23.07,23.07,"Ch2",NA,"SMR",12,1.00550636904276e-15,0.0001287,0.657691474369585,"A-B12-P5",0.088,-0.00599517134714382,1,1,8.46448927513657e-05,0.657691474369585,0.657691474369585
"min145_155",145,0.909671872427082,7.54550981086481,-0.00422673513229092,23.07,23.07,23.07,"Ch2",NA,"SMR",10,1.00550636904276e-15,0.0001287,1.21341389058726,"A-B12-P5",0.088,-0.00599517134714382,1,1,0.000156166367718581,1.21341389058726,1.21341389058726
"min52_68",52,0.981347673133246,7.63014207240752,-0.0061231259173353,23.07,23.07,23.07,"Ch3",NA,"SMR",16,1.00550636904276e-15,0.0001377,0.075648857937787,"A-B13-P6",0.088,-0.00599517134714382,1,1,1.04168477380333e-05,0.075648857937787,0.075648857937787
"min105_117",105,0.971074205614297,7.75046194855,-0.00609351285544153,23.07,23.07,23.07,"Ch3",NA,"SMR",12,1.00550636904276e-15,0.0001377,0.0567536384168798,"A-B13-P6",0.088,-0.00599517134714382,1,1,7.81497601000435e-06,0.0567536384168798,0.0567536384168798
"min145_155",145,0.946081953060076,7.67318424402639,-0.00500494858277003,23.07,23.07,23.07,"Ch3",NA,"SMR",10,1.00550636904276e-15,0.0001377,0.637827049271901,"A-B13-P6",0.088,-0.00599517134714382,1,1,8.78287846847408e-05,0.637827049271901,0.637827049271901
"min52_68",52,0.985812631556884,7.92227210236674,-0.00654159580888915,23.07,23.07,23.07,"Ch4",NA,"SMR",16,1.00550636904276e-15,9.79e-05,0.484626459692533,"A-B14-P5",0.088,-0.00599517134714382,1,1,4.7444930403899e-05,0.484626459692534,0.484626459692533
"min105_117",105,0.964358180038824,7.9507966038046,-0.00528639606943942,23.07,23.07,23.07,"Ch4",NA,"SMR",12,1.00550636904276e-15,9.79e-05,0.642387769286876,"A-B14-P5",0.088,-0.00599517134714382,1,1,6.28897626131851e-05,0.642387769286876,0.642387769286876
"min145_155",145,0.895511223296101,7.78834589072568,-0.00355419624440439,23.07,23.07,23.07,"Ch4",NA,"SMR",10,1.00550636904276e-15,9.79e-05,2.19768912005513,"A-B14-P5",0.088,-0.00599517134714382,1,1,0.000215153764853397,2.19768912005513,2.19768912005513
