"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min62_72",62.4097833333333,0.898793679450676,8.62589808267346,-0.00973505392271963,13.31,13.48,13.39,"Ch1","2024-02-16 10:38:12","SMR",9.10355,"down",3.62e-05,2.43124047368895,NA,0.088,-0.00873092535340665,1,1,8.801090514754e-05,2.43124047368895,2.43124047368895
"min89_103",88.9006666666667,0.969388485725096,8.84853818717754,-0.00964637373809815,13.22,13.57,13.39,"Ch1","2024-02-16 11:04:42","SMR",14.10515,"down",3.62e-05,2.21575301446224,NA,0.088,-0.00873092535340665,1,1,8.0210259123533e-05,2.21575301446224,2.21575301446224
"min122_133",121.548766666667,0.954314719391979,9.12179864458844,-0.00964659900561012,13.27,13.53,13.38,"Ch1","2024-02-16 11:37:21","SMR",11.4501666666666,"down",3.62e-05,2.21630040082604,NA,0.088,-0.00873092535340665,1,1,8.02300745099025e-05,2.21630040082603,2.21630040082604
"min62_72",62.4097833333333,0.878718731465538,8.60575198298742,-0.00957804965693633,13.31,13.48,13.39,"Ch2","2024-02-16 10:38:12","SMR",9.10355,"down",0.0001168,0.628666288618851,NA,0.088,-0.00873092535340665,1,1,7.34282225106818e-05,0.628666288618852,0.628666288618851
"min89_103",88.9006666666667,0.967397030912754,8.8329530778895,-0.00974611231952249,13.22,13.57,13.39,"Ch2","2024-02-16 11:04:42","SMR",14.10515,"down",0.0001168,0.755120779959536,NA,0.088,-0.00873092535340665,1,1,8.81981070992738e-05,0.755120779959536,0.755120779959536
"min122_133",121.548766666667,0.954905017829584,9.10872783694953,-0.00985713211636945,13.27,13.53,13.38,"Ch2","2024-02-16 11:37:21","SMR",11.4501666666666,"down",0.0001168,0.838654812581632,NA,0.088,-0.00873092535340665,1,1,9.79548821095346e-05,0.838654812581632,0.838654812581632
"min62_72",62.4097833333333,0.902474698929986,8.63981669399336,-0.00991037389589116,13.31,13.48,13.39,"Ch3","2024-02-16 10:38:12","SMR",9.10355,"down",6.29e-05,1.64019251543061,NA,0.088,-0.00873092535340665,1,1,0.000103168109220585,1.64019251543061,1.64019251543061
"min89_103",88.9006666666667,0.968577564600213,8.82781745908872,-0.00947815332341593,13.22,13.57,13.39,"Ch3","2024-02-16 11:04:42","SMR",14.10515,"down",6.29e-05,1.03592822761167,NA,0.088,-0.00873092535340665,1,1,6.5159885516774e-05,1.03592822761167,1.03592822761167
"min122_133",121.548766666667,0.958233087225702,9.11908323264619,-0.0097187455603872,13.27,13.53,13.38,"Ch3","2024-02-16 11:37:21","SMR",11.4501666666666,"down",6.29e-05,1.37228726738537,NA,0.088,-0.00873092535340665,1,1,8.63168691185401e-05,1.37228726738537,1.37228726738537
"min62_72",62.4097833333333,0.908898846846335,8.48716144622776,-0.00994246483443128,13.31,13.48,13.39,"Ch4","2024-02-16 10:38:12","SMR",9.10355,"down",0.0001248,0.844348194862425,NA,0.088,-0.00873092535340665,1,1,0.000105374654718831,0.844348194862425,0.844348194862425
"min89_103",88.9006666666667,0.962110786736203,8.56818902908319,-0.00866720550800166,13.22,13.57,13.39,"Ch4","2024-02-16 11:04:42","SMR",14.10515,"down",0.0001248,0.053597865729467,NA,0.088,-0.00873092535340665,1,1,6.68901364303748e-06,0.0535978657294669,0.053597865729467
"min122_133",121.548766666667,0.96141471352974,8.88255683911884,-0.00952523372641335,13.27,13.53,13.38,"Ch4","2024-02-16 11:37:21","SMR",11.4501666666666,"down",0.0001248,0.550564003650108,NA,0.088,-0.00873092535340665,1,1,6.87103876555335e-05,0.550564003650107,0.550564003650108
