"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min67_80",66.59515,0.949647103682476,8.59527037147503,-0.00973378410619612,13.2,13.55,13.36,"Ch1","2024-02-15 14:58:44","SMR",13.4055166666667,"up",9.43e-05,0.8361477645098,NA,0.088,-0.00882734512853148,1,1,7.88487341932742e-05,0.8361477645098,0.8361477645098
"min99_112",99.1891166666667,0.941024955577279,8.81865555862162,-0.00946495846451564,13.19,13.52,13.36,"Ch1","2024-02-15 15:31:20","SMR",13.1385166666667,"up",9.43e-05,0.585550667904585,NA,0.088,-0.00882734512853148,1,1,5.52174279834024e-05,0.585550667904586,0.585550667904585
"min128_137",127.96425,0.827440161498303,9.06414752206223,-0.00970496460906562,13.26,13.45,13.36,"Ch1","2024-02-15 16:00:06","SMR",9.35365000000002,"up",9.43e-05,0.80928246155217,NA,0.088,-0.00882734512853148,1,1,7.63153361243696e-05,0.80928246155217,0.80928246155217
"min67_80",66.59515,0.937874489044495,8.58832787295615,-0.00910743497066196,13.2,13.55,13.36,"Ch2","2024-02-15 14:58:44","SMR",13.4055166666667,"up",8.13e-05,0.29406484187414,NA,0.088,-0.00882734512853148,1,1,2.39074716443675e-05,0.29406484187414,0.29406484187414
"min99_112",99.1891166666667,0.930546932265455,8.86117342857499,-0.0093759162098426,13.19,13.52,13.36,"Ch2","2024-02-15 15:31:20","SMR",13.1385166666667,"up",8.13e-05,0.584403359994077,NA,0.088,-0.00882734512853148,1,1,4.75119931675185e-05,0.584403359994078,0.584403359994077
"min67_80",66.59515,0.949111082816557,8.55798262138919,-0.00934069163158156,13.2,13.55,13.36,"Ch3","2024-02-15 14:58:44","SMR",13.4055166666667,"up",0.0001131,0.390080106497571,NA,0.088,-0.00882734512853148,1,1,4.41180600448753e-05,0.390080106497571,0.390080106497571
"min99_112",99.1891166666667,0.943086377781581,8.8097207863608,-0.00949626333225289,13.19,13.52,13.36,"Ch3","2024-02-15 15:31:20","SMR",13.1385166666667,"up",0.0001131,0.510970597211374,NA,0.088,-0.00882734512853148,1,1,5.77907745446064e-05,0.510970597211373,0.510970597211374
"min128_137",127.96425,0.845882828367115,9.03525999314943,-0.00962479651484276,13.26,13.45,13.36,"Ch3","2024-02-15 16:00:06","SMR",9.35365000000002,"up",0.0001131,0.610850199023555,NA,0.088,-0.00882734512853148,1,1,6.90871575095641e-05,0.610850199023555,0.610850199023555
"min67_80",66.59515,0.930289320431838,8.40992981405703,-0.00793599811402408,13.2,13.55,13.36,"Ch4","2024-02-15 14:58:44","SMR",13.4055166666667,"up",5.76e-05,1.36971615916699,NA,0.088,-0.00882734512853148,1,1,7.88956507680188e-05,1.36971615916699,1.36971615916699
"min99_112",99.1891166666667,0.919732941861852,8.60484423197177,-0.00778026581926368,13.19,13.52,13.36,"Ch4","2024-02-15 15:31:20","SMR",13.1385166666667,"up",5.76e-05,1.60748476608951,NA,0.088,-0.00882734512853148,1,1,9.25911225267558e-05,1.60748476608951,1.60748476608951
"min128_137",127.96425,0.801037493001698,8.92341244687483,-0.00881858062048786,13.26,13.45,13.36,"Ch4","2024-02-15 16:00:06","SMR",9.35365000000002,"up",5.76e-05,0.0222088012426821,NA,0.088,-0.00882734512853148,1,1,1.27922695157849e-06,0.022208801242682,0.0222088012426821
