"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min30_45",30.5,0.939122090963469,7.85859710416479,-0.00428045019652242,23.02,23.02,23.02,"Ch1",NA,"SMR",14.5,1.39359951147469e-15,9e-05,0.644450254651996,"A-E11-P5",0.088,-0.00493516931471552,1,1,5.80005229186797e-05,0.644450254651996,0.644450254651996
"min75_90",75,0.95886282559236,7.89682255477542,-0.0048498300507488,23.02,23.02,23.02,"Ch1",NA,"SMR",15,1.39359951147469e-15,9e-05,0.088292665929317,"A-E11-P5",0.088,-0.00493516931471552,1,1,7.94633993363852e-06,0.0882926659293169,0.088292665929317
"min115_130",115,0.944481050021008,7.83206149516614,-0.00412370730415132,23.02,23.02,23.02,"Ch1",NA,"SMR",15,1.39359951147469e-15,9e-05,0.7975532287447,"A-E11-P5",0.088,-0.00493516931471552,1,1,7.1779790587023e-05,0.7975532287447,0.7975532287447
"min30_45",30.5,0.954238068835686,7.64388418678615,-0.00537907959493133,23.02,23.02,23.02,"Ch2",NA,"SMR",14.5,1.39359951147469e-15,4.87e-05,0.796758593074299,"A-E12-P3",0.088,-0.00493516931471552,1,1,3.88021434827184e-05,0.796758593074299,0.796758593074299
"min75_90",75,0.966181937922209,7.67933450338343,-0.00538979441704678,23.02,23.02,23.02,"Ch2",NA,"SMR",15,1.39359951147469e-15,4.87e-05,0.816109363799609,"A-E12-P3",0.088,-0.00493516931471552,1,1,3.97445260170409e-05,0.816109363799609,0.816109363799609
"min115_130",115,0.933569623562803,7.57671061057349,-0.00401199324760101,23.02,23.02,23.02,"Ch2",NA,"SMR",15,1.39359951147469e-15,4.87e-05,1.67217408577484,"A-E12-P3",0.088,-0.00493516931471552,1,1,8.14348779772348e-05,1.67217408577484,1.67217408577484
"min30_45",30.5,0.944855788681021,7.688246173753,-0.00404317540443202,23.02,23.02,23.02,"Ch3",NA,"SMR",14.5,1.39359951147469e-15,9.24e-05,0.853561185198239,"A-E13-P7",0.088,-0.00493516931471552,1,1,7.88690535123173e-05,0.853561185198239,0.853561185198239
"min75_90",75,0.971110911222932,7.82954885067629,-0.00536418784048706,23.02,23.02,23.02,"Ch3",NA,"SMR",15,1.39359951147469e-15,9.24e-05,0.403224884322886,"A-E13-P7",0.088,-0.00493516931471552,1,1,3.72579793114347e-05,0.403224884322887,0.403224884322886
"min115_130",115,0.963071752218162,7.81257207912504,-0.00467639204620253,23.02,23.02,23.02,"Ch3",NA,"SMR",15,1.39359951147469e-15,9.24e-05,0.251130933487143,"A-E13-P7",0.088,-0.00493516931471552,1,1,2.3204498254212e-05,0.251130933487143,0.251130933487143
"min30_45",30.5,0.981146364470562,8.06252360135931,-0.00701320508063174,23.02,23.02,23.02,"Ch4",NA,"SMR",14.5,1.39359951147469e-15,0.0001053,1.72961687469741,"A-E14-P4",0.088,-0.00493516931471552,1,1,0.000182128656905637,1.72961687469741,1.72961687469741
"min75_90",75,0.981298485635578,8.1069156305186,-0.00625310442193607,23.02,23.02,23.02,"Ch4",NA,"SMR",15,1.39359951147469e-15,0.0001053,1.09515515232458,"A-E14-P4",0.088,-0.00493516931471552,1,1,0.000115319837539779,1.09515515232458,1.09515515232458
"min115_130",115,0.968590384131553,8.06083817253207,-0.00507228216630083,23.02,23.02,23.02,"Ch4",NA,"SMR",15,1.39359951147469e-15,0.0001053,0.109513956575461,"A-E14-P4",0.088,-0.00493516931471552,1,1,1.1531819627396e-05,0.109513956575461,0.109513956575461
"min150_159",150,0.859000505473835,7.91477734304346,-0.00360512146011243,23.02,23.02,23.02,"Ch4",NA,"SMR",9,1.39359951147469e-15,0.0001053,1.11513609206858,"A-E14-P4",0.088,-0.00493516931471552,1,1,0.000117423830494822,1.11513609206858,1.11513609206858
