"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min41_50",41,0.906596055865091,7.8483649081141,-0.00564137577682114,13.33,13.33,13.33,"Ch1",NA,"SMR",9,-7.72125324202809e-16,3.97e-05,1.14305267583412,"A-E8-P3",0.088,-0.00512315811944666,1,1,4.53791912306144e-05,1.14305267583412,1.14305267583412
"min71_81",71,0.907941863104017,7.92912088960198,-0.00481655717123186,13.33,13.33,13.33,"Ch1",NA,"SMR",10,-7.72125324202809e-16,3.97e-05,0.68443578747104,"A-E8-P3",0.088,-0.00512315811944666,1,1,2.71721007626003e-05,0.684435787471041,0.68443578747104
"min97_104",97,0.802926033848501,7.97995015799301,-0.00447989773527619,13.33,13.33,13.33,"Ch1",NA,"SMR",7,-7.72125324202809e-16,3.97e-05,1.43034674425924,"A-E8-P3",0.088,-0.00512315811944666,1,1,5.67847657470919e-05,1.43034674425924,1.43034674425924
"min119_126",119,0.804263591831772,8.06939763825599,-0.00457795760700604,13.33,13.33,13.33,"Ch1",NA,"SMR",7,-7.72125324202809e-16,3.97e-05,1.21308287183307,"A-E8-P3",0.088,-0.00512315811944666,1,1,4.81593900117727e-05,1.21308287183307,1.21308287183307
"min41_50",41,0.930007054444773,8.08639970976388,-0.0065409036110255,13.33,13.33,13.33,"Ch2",NA,"SMR",9,-7.72125324202809e-16,5.15e-05,2.41601449947515,"A-E7-P4",0.088,-0.00512315811944666,1,1,0.00012442474672297,2.41601449947515,2.41601449947515
"min71_81",71,0.925135070534748,8.15257018991229,-0.00541500550111645,13.33,13.33,13.33,"Ch2",NA,"SMR",10,-7.72125324202809e-16,5.15e-05,0.493275666089981,"A-E7-P4",0.088,-0.00512315811944666,1,1,2.5403696803634e-05,0.493275666089981,0.493275666089981
"min97_104",97,0.888846229273125,8.31626103704964,-0.00614003238633129,13.33,13.33,13.33,"Ch2",NA,"SMR",7,-7.72125324202809e-16,5.15e-05,1.73143153044566,"A-E7-P4",0.088,-0.00512315811944666,1,1,8.91687238179514e-05,1.73143153044566,1.73143153044566
"min119_126",119,0.839229937408209,8.31672515686987,-0.00526212000153836,13.33,13.33,13.33,"Ch2",NA,"SMR",7,-7.72125324202809e-16,5.15e-05,0.232187309592046,"A-E7-P4",0.088,-0.00512315811944666,1,1,1.19576464439903e-05,0.232187309592046,0.232187309592046
"min41_50",41,0.958795051369188,8.14387338636149,-0.00708098016302544,13.33,13.33,13.33,"Ch4",NA,"SMR",9,-7.72125324202809e-16,9.13e-05,1.87997641123821,"A-E6-P6",0.088,-0.00512315811944666,1,1,0.000171641846346048,1.87997641123821,1.87997641123821
"min71_81",71,0.944377627345257,8.2405635281307,-0.00615549494577857,13.33,13.33,13.33,"Ch4",NA,"SMR",10,-7.72125324202809e-16,9.13e-05,0.988867952121123,"A-E6-P6",0.088,-0.00512315811944666,1,1,9.02836440286585e-05,0.988867952121123,0.988867952121123
"min97_104",97,0.923650318247685,8.35160524629155,-0.00621801298890215,13.33,13.33,13.33,"Ch4",NA,"SMR",7,-7.72125324202809e-16,9.13e-05,1.04906378889591,"A-E6-P6",0.088,-0.00512315811944666,1,1,9.57795239261963e-05,1.04906378889591,1.04906378889591
"min119_126",119,0.922395854556832,8.4229712531907,-0.00590929847621629,13.33,13.33,13.33,"Ch4",NA,"SMR",7,-7.72125324202809e-16,9.13e-05,0.751816346602944,"A-E6-P6",0.088,-0.00512315811944666,1,1,6.86408324448488e-05,0.751816346602944,0.751816346602944
