"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","ID_code","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min54_65",53.9571166666667,0.954636967735597,8.12345311616835,-0.00968316460687673,13.13,13.4,13.26,"Ch1","2024-02-17 10:13:02","SMR",10.6316166666667,"down",8.9e-05,0.730515257423039,NA,0.088,-0.00893455483914193,1,1,6.50158579106505e-05,0.730515257423039,0.730515257423039
"min83_96",83.1096833333333,0.972142959088971,8.38841382236883,-0.0100572199195797,13.09,13.41,13.24,"Ch1","2024-02-17 10:42:11","SMR",12.988,"down",8.9e-05,1.09999364613125,NA,0.088,-0.00893455483914193,1,1,9.78994345056811e-05,1.09999364613125,1.09999364613125
"min112_120",111.501466666667,0.930383756795758,8.64296639054021,-0.010359942974714,13.17,13.34,13.26,"Ch1","2024-02-17 11:10:35","SMR",8.70326666666666,"down",8.9e-05,1.39901259556846,NA,0.088,-0.00893455483914193,1,1,0.000124512121005593,1.39901259556846,1.39901259556846
"min136_157",136.492,0.908679834983088,8.37015103472899,-0.00686938099168128,13.06,13.57,13.33,"Ch1","2024-02-17 11:35:34","SMR",20.5075666666667,"down",8.9e-05,2.04883902791907,NA,0.088,-0.00893455483914193,1,1,0.000182346673484797,2.04883902791907,2.04883902791907
"min54_65",53.9571166666667,0.947343416700498,8.36541985120282,-0.00981482721218214,13.13,13.4,13.26,"Ch2","2024-02-17 10:13:02","SMR",10.6316166666667,"down",0.000101,0.757155161179288,NA,0.088,-0.00893455483914193,1,1,7.64726712791081e-05,0.757155161179288,0.757155161179288
"min83_96",83.1096833333333,0.972297992437229,8.66249159549468,-0.0103275517990439,13.09,13.41,13.24,"Ch2","2024-02-17 10:42:11","SMR",12.988,"down",0.000101,1.2033727696997,NA,0.088,-0.00893455483914193,1,1,0.00012154064973967,1.2033727696997,1.2033727696997
"min112_120",111.501466666667,0.9342396199412,8.94153640274031,-0.0106780322391618,13.17,13.34,13.26,"Ch2","2024-02-17 11:10:35","SMR",8.70326666666666,"down",0.000101,1.50839138559993,NA,0.088,-0.00893455483914193,1,1,0.000152347529945593,1.50839138559993,1.50839138559993
"min136_157",136.492,0.896998471058789,8.65738717841329,-0.00696114888795282,13.06,13.57,13.33,"Ch2","2024-02-17 11:35:34","SMR",20.5075666666667,"down",0.000101,1.7263643538844,NA,0.088,-0.00893455483914193,1,1,0.000174362799742325,1.72636435388441,1.7263643538844
"min54_65",53.9571166666667,0.969582303086077,8.463190584388,-0.0105205632735278,13.13,13.4,13.26,"Ch4","2024-02-17 10:13:02","SMR",10.6316166666667,"down",5.03e-05,2.76420592233197,NA,0.088,-0.00893455483914193,1,1,0.000139039557893298,2.76420592233197,2.76420592233197
"min83_96",83.1096833333333,0.981236551105523,8.74945666415198,-0.0105040752201092,13.09,13.41,13.24,"Ch4","2024-02-17 10:42:11","SMR",12.988,"down",5.03e-05,2.7353765117604,NA,0.088,-0.00893455483914193,1,1,0.000137589438541548,2.7353765117604,2.7353765117604
"min112_120",111.501466666667,0.959086080360341,9.05024546539207,-0.0109449520879179,13.17,13.34,13.26,"Ch4","2024-02-17 11:10:35","SMR",8.70326666666666,"down",5.03e-05,3.50625102986606,NA,0.088,-0.00893455483914193,1,1,0.000176364426802263,3.50625102986606,3.50625102986606
"min136_157",136.492,0.896608969354849,8.77832635228538,-0.00721110982009545,13.06,13.57,13.33,"Ch4","2024-02-17 11:35:34","SMR",20.5075666666667,"down",5.03e-05,3.02238331013998,NA,0.088,-0.00893455483914193,1,1,0.000152025880500041,3.02238331013998,3.02238331013998
