"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min45_55",45,0.872178363714098,7.7695125168992,-0.00449348780350607,13.42,13.42,13.42,"Ch1",NA,"SMR",10,-1.62440556788007e-16,4.74e-05,0.892255152780888,"A-A1-P4",0.088,-0.00497166851850525,1,1,4.22928942418141e-05,0.892255152780888,0.892255152780888
"min73_83",73,0.874671131385485,7.85469023600619,-0.00435408820325228,13.42,13.42,13.42,"Ch1",NA,"SMR",10,-1.62440556788007e-16,4.74e-05,1.15091669879948,"A-A1-P4",0.088,-0.00497166851850525,1,1,5.45534515230955e-05,1.15091669879948,1.15091669879948
"min102_111",102,0.904563659551019,8.04878961934359,-0.0053609431504889,13.42,13.42,13.42,"Ch1",NA,"SMR",9,-1.62440556788007e-16,4.74e-05,0.717343014962615,"A-A1-P4",0.088,-0.00497166851850525,1,1,3.4002058909228e-05,0.717343014962615,0.717343014962615
"min132_140",132,0.857192562652844,8.14587143365374,-0.00516482398341908,13.42,13.42,13.42,"Ch1",NA,"SMR",8,-1.62440556788007e-16,4.74e-05,0.353436039147742,"A-A1-P4",0.088,-0.00497166851850525,1,1,1.6752868255603e-05,0.353436039147742,0.353436039147742
"min45_55",45,0.902848357620674,8.00091095117032,-0.00506500809373677,13.42,13.42,13.42,"Ch2",NA,"SMR",10,-1.62440556788007e-16,8.18e-05,0.0953492048692672,"A-A1-P6",0.088,-0.00497166851850525,1,1,7.79956495830606e-06,0.0953492048692671,0.0953492048692672
"min73_83",73,0.908659101964388,8.12062352285048,-0.00533074385734403,13.42,13.42,13.42,"Ch2",NA,"SMR",10,-1.62440556788007e-16,8.18e-05,0.380960574208824,"A-A1-P6",0.088,-0.00497166851850525,1,1,3.11625749702818e-05,0.380960574208824,0.380960574208824
"min102_111",102,0.914301524442818,8.25870184872607,-0.00562959925610152,13.42,13.42,13.42,"Ch2",NA,"SMR",9,-1.62440556788007e-16,8.18e-05,0.702168749258222,"A-A1-P6",0.088,-0.00497166851850525,1,1,5.74374036893226e-05,0.702168749258222,0.702168749258222
"min132_140",132,0.890193835026418,8.37989423552556,-0.00564326865592329,13.42,13.42,13.42,"Ch2",NA,"SMR",8,-1.62440556788007e-16,8.18e-05,0.716860546659327,"A-A1-P6",0.088,-0.00497166851850525,1,1,5.8639192716733e-05,0.716860546659326,0.716860546659327
"min45_55",45,0.921442062990874,8.03424887205218,-0.00469416806041657,13.42,13.42,13.42,"Ch4",NA,"SMR",10,-1.62440556788007e-16,6.55e-05,0.37751921098872,"A-A4-P4",0.088,-0.00497166851850525,1,1,2.47275083197612e-05,0.37751921098872,0.37751921098872
"min73_83",73,0.922091950675227,8.15413928948974,-0.00505497740459565,13.42,13.42,13.42,"Ch4",NA,"SMR",10,-1.62440556788007e-16,6.55e-05,0.1068714649764,"A-A4-P4",0.088,-0.00497166851850525,1,1,7.00008095595419e-06,0.1068714649764,0.1068714649764
"min102_111",102,0.94244237029889,8.32698950785531,-0.0056945233368683,13.42,13.42,13.42,"Ch4",NA,"SMR",9,-1.62440556788007e-16,6.55e-05,0.965469202097458,"A-A4-P4",0.088,-0.00497166851850525,1,1,6.32382327373835e-05,0.965469202097458,0.965469202097458
"min132_140",132,0.909711293516984,8.38711013549773,-0.00520431067771212,13.42,13.42,13.42,"Ch4",NA,"SMR",8,-1.62440556788007e-16,6.55e-05,0.307353094058236,"A-A4-P4",0.088,-0.00497166851850525,1,1,2.01316276608144e-05,0.307353094058236,0.307353094058236
