"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min35_44",35,0.876262573656358,8.16602142636304,-0.00514754411247553,13.4,13.4,13.4,"Ch1",NA,"SMR",9,2.05062706874462e-16,8.3e-05,0.163817315723557,"A-C2-P3",0.088,-0.00498817952876655,1,1,1.35968372050552e-05,0.163817315723557,0.163817315723557
"min63_72",63,0.909289729358152,8.31391424343665,-0.00578960231676169,13.4,13.4,13.4,"Ch1",NA,"SMR",9,2.05062706874462e-16,8.3e-05,0.84391166688291,"A-C2-P3",0.088,-0.00498817952876655,1,1,7.00446683512816e-05,0.843911666882909,0.84391166688291
"min97_105",97,0.87607876830934,8.45912004848719,-0.00575197895485625,13.4,13.4,13.4,"Ch1",NA,"SMR",8,2.05062706874462e-16,8.3e-05,0.804059460754711,"A-C2-P3",0.088,-0.00498817952876655,1,1,6.6736935242641e-05,0.80405946075471,0.804059460754711
"min152_159",152,0.844839772458825,8.74368788848047,-0.00601118087928607,13.4,13.4,13.4,"Ch1",NA,"SMR",7,2.05062706874462e-16,8.3e-05,1.07861675702093,"A-C2-P3",0.088,-0.00498817952876655,1,1,8.95251908327374e-05,1.07861675702093,1.07861675702093
"min35_44",35,0.894184394565712,8.10845546250934,-0.00552497506633263,13.4,13.4,13.4,"Ch2",NA,"SMR",9,2.05062706874462e-16,8.51e-05,0.549563242393309,"A-C3-P6",0.088,-0.00498817952876655,1,1,4.67678319276705e-05,0.549563242393308,0.549563242393309
"min63_72",63,0.914666247824367,8.25549520416364,-0.00601940731309876,13.4,13.4,13.4,"Ch2",NA,"SMR",9,2.05062706874462e-16,8.51e-05,1.06035009939941,"A-C3-P6",0.088,-0.00498817952876655,1,1,9.02357934588901e-05,1.06035009939941,1.06035009939941
"min97_105",97,0.882187408930772,8.3796343840478,-0.00574582854549132,13.4,13.4,13.4,"Ch2",NA,"SMR",8,2.05062706874462e-16,8.51e-05,0.777722014836179,"A-C3-P6",0.088,-0.00498817952876655,1,1,6.61841434625588e-05,0.777722014836178,0.777722014836179
"min152_159",152,0.874995318751129,8.71217683951446,-0.00631231403405004,13.4,13.4,13.4,"Ch2",NA,"SMR",7,2.05062706874462e-16,8.51e-05,1.36294545876204,"A-C3-P6",0.088,-0.00498817952876655,1,1,0.00011598665854065,1.36294545876204,1.36294545876204
"min35_44",35,0.942326073624736,8.13254615826524,-0.00624358004942441,13.4,13.4,13.4,"Ch4",NA,"SMR",9,2.05062706874462e-16,0.0001024,1.07261624239093,"A-C5-P5",0.088,-0.00498817952876655,1,1,0.000109835903220831,1.07261624239093,1.07261624239093
"min63_72",63,0.951710752504881,8.28236397952748,-0.00683245643988298,13.4,13.4,13.4,"Ch4",NA,"SMR",9,2.05062706874462e-16,0.0001024,1.5780930140508,"A-C5-P5",0.088,-0.00498817952876655,1,1,0.000161596724638802,1.5780930140508,1.5780930140508
"min97_105",97,0.945294322212821,8.45061139194341,-0.00694889016718866,13.4,13.4,13.4,"Ch4",NA,"SMR",8,2.05062706874462e-16,0.0001024,1.67803681472682,"A-C5-P5",0.088,-0.00498817952876655,1,1,0.000171830969828026,1.67803681472681,1.67803681472682
"min152_159",152,0.92151313846738,8.75929928000433,-0.00717915450695675,13.4,13.4,13.4,"Ch4",NA,"SMR",7,2.05062706874462e-16,0.0001024,1.87568996737525,"A-C5-P5",0.088,-0.00498817952876655,1,1,0.000192070652659226,1.87568996737525,1.87568996737525
