#--- Experiment --------------------------------------------------------------------------
#121123_15C_empty
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#HOFFMAN-LAB01
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 BOX2 [B] FSO2-C4 SN:24C53407596FD0B5 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.10°C
#--- Measurement Data --------------------------------------------------------------------
Date [B T1]	Time [B T1]	 dt (s) [B T1]	Sample Temp. (°C) [B T1]	Status [B T1]
12-12-2023	16:10:27.589	0.018	19.082	OK
12-12-2023	16:10:28.591	1.020	19.086	OK
12-12-2023	16:10:29.589	2.018	19.091	OK
12-12-2023	16:10:30.590	3.019	19.091	OK
12-12-2023	16:10:31.592	4.021	19.089	OK
12-12-2023	16:10:32.593	5.021	19.083	OK
12-12-2023	16:10:33.591	6.020	19.074	OK
12-12-2023	16:10:34.592	7.021	19.066	OK
12-12-2023	16:10:35.593	8.021	19.060	OK
12-12-2023	16:10:36.593	9.022	19.056	OK
12-12-2023	16:10:37.592	10.021	19.055	OK
12-12-2023	16:10:38.592	11.020	19.061	OK
12-12-2023	16:10:39.592	12.020	19.070	OK
12-12-2023	16:10:40.592	13.020	19.081	OK
12-12-2023	16:10:41.592	14.020	19.091	OK
12-12-2023	16:10:42.593	15.022	19.094	OK
12-12-2023	16:10:43.595	16.023	19.092	OK
12-12-2023	16:10:44.595	17.023	19.087	OK
12-12-2023	16:10:45.597	18.025	19.082	OK
12-12-2023	16:10:46.595	19.024	19.074	OK
12-12-2023	16:10:47.595	20.024	19.068	OK
12-12-2023	16:10:48.597	21.025	19.058	OK
12-12-2023	16:10:49.596	22.025	19.050	OK
12-12-2023	16:10:50.594	23.023	19.044	OK
12-12-2023	16:10:51.594	24.023	19.044	OK
12-12-2023	16:10:52.595	25.024	19.048	OK
12-12-2023	16:10:53.594	26.023	19.055	OK
12-12-2023	16:10:54.597	27.025	19.059	OK
12-12-2023	16:10:55.599	28.028	19.060	OK
12-12-2023	16:10:56.599	29.027	19.060	OK
12-12-2023	16:10:57.598	30.026	19.058	OK
12-12-2023	16:10:58.597	31.025	19.058	OK
12-12-2023	16:10:59.596	32.025	19.053	OK
12-12-2023	16:11:00.598	33.027	19.047	OK
12-12-2023	16:11:01.599	34.027	19.041	OK
12-12-2023	16:11:02.601	35.029	19.040	OK
12-12-2023	16:11:03.598	36.026	19.039	OK
12-12-2023	16:11:04.597	37.026	19.042	OK
12-12-2023	16:11:05.601	38.030	19.044	OK
12-12-2023	16:11:06.602	39.030	19.045	OK
12-12-2023	16:11:07.601	40.030	19.048	OK
12-12-2023	16:11:08.600	41.029	19.048	OK
12-12-2023	16:11:09.602	42.031	19.048	OK
12-12-2023	16:11:10.603	43.032	19.045	OK
12-12-2023	16:11:11.603	44.032	19.036	OK
12-12-2023	16:11:12.606	45.035	19.031	OK
12-12-2023	16:11:13.607	46.036	19.027	OK
12-12-2023	16:11:14.603	47.032	19.029	OK
12-12-2023	16:11:15.603	48.032	19.034	OK
12-12-2023	16:11:16.603	49.032	19.036	OK
12-12-2023	16:11:17.606	50.035	19.037	OK
12-12-2023	16:11:18.606	51.035	19.039	OK
12-12-2023	16:11:19.606	52.035	19.042	OK
12-12-2023	16:11:20.607	53.036	19.046	OK
12-12-2023	16:11:21.607	54.036	19.047	OK
12-12-2023	16:11:22.609	55.037	19.046	OK
12-12-2023	16:11:23.609	56.037	19.046	OK
12-12-2023	16:11:24.610	57.038	19.045	OK
12-12-2023	16:11:25.605	58.034	19.044	OK
12-12-2023	16:11:26.607	59.036	19.041	OK
12-12-2023	16:11:27.608	60.036	19.041	OK
12-12-2023	16:11:28.608	61.037	19.041	OK
12-12-2023	16:11:29.612	62.040	19.042	OK
12-12-2023	16:11:30.611	63.040	19.040	OK
12-12-2023	16:11:31.613	64.041	19.036	OK
12-12-2023	16:11:32.613	65.041	19.034	OK
12-12-2023	16:11:33.613	66.042	19.037	OK
12-12-2023	16:11:34.613	67.042	19.041	OK
12-12-2023	16:11:35.612	68.041	19.045	OK
12-12-2023	16:11:36.614	69.042	19.044	OK
12-12-2023	16:11:37.614	70.043	19.040	OK
12-12-2023	16:11:38.617	71.045	19.037	OK
12-12-2023	16:11:39.616	72.045	19.032	OK
12-12-2023	16:11:40.615	73.044	19.028	OK
12-12-2023	16:11:41.615	74.044	19.027	OK
12-12-2023	16:11:42.616	75.044	19.027	OK
12-12-2023	16:11:43.616	76.045	19.031	OK
12-12-2023	16:11:44.617	77.046	19.033	OK
12-12-2023	16:11:45.617	78.046	19.034	OK
12-12-2023	16:11:46.619	79.047	19.038	OK
12-12-2023	16:11:47.617	80.045	19.041	OK
12-12-2023	16:11:48.618	81.046	19.044	OK
12-12-2023	16:11:49.619	82.047	19.043	OK
12-12-2023	16:11:50.618	83.047	19.041	OK
12-12-2023	16:11:51.621	84.050	19.040	OK
12-12-2023	16:11:52.621	85.050	19.039	OK
12-12-2023	16:11:53.619	86.047	19.041	OK
12-12-2023	16:11:54.623	87.051	19.042	OK
12-12-2023	16:11:55.622	88.050	19.044	OK
12-12-2023	16:11:56.623	89.051	19.044	OK
12-12-2023	16:11:57.623	90.052	19.046	OK
12-12-2023	16:11:58.621	91.049	19.047	OK
12-12-2023	16:11:59.621	92.050	19.047	OK
12-12-2023	16:12:00.620	93.049	19.047	OK
12-12-2023	16:12:01.627	94.056	19.044	OK
12-12-2023	16:12:02.622	95.050	19.042	OK
12-12-2023	16:12:03.626	96.054	19.038	OK
12-12-2023	16:12:04.624	97.053	19.029	OK
12-12-2023	16:12:05.623	98.052	19.023	OK
12-12-2023	16:12:06.624	99.053	19.021	OK
12-12-2023	16:12:07.627	100.055	19.025	OK
12-12-2023	16:12:08.629	101.057	19.028	OK
12-12-2023	16:12:09.627	102.055	19.030	OK
12-12-2023	16:12:10.627	103.055	19.031	OK
12-12-2023	16:12:11.625	104.054	19.033	OK
12-12-2023	16:12:12.631	105.060	19.036	OK
12-12-2023	16:12:13.630	106.059	19.041	OK
