#--- Experiment --------------------------------------------------------------------------																									
#1024_background1_withtile																									
#																									
#--- System ------------------------------------------------------------------------------																									
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com																									
#HOFFMAN-LAB01																									
#--- Instrument --------------------------------------------------------------------------																									
#Device: FireSting-O2 BOX2 [A] FSO2-C4 SN:24C53407596FD0B5 Firmware:4.11 Build:001																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [A Ch.1] - Oxygen Sensor - XB7-538-217 																									
#--- Settings & Calibration --------------------------------------------------------------																									
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)					
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	4000	External Temperature Sensor	20.000000	2	Fixed Pressure (mbar)	1013.000000	27.250000					
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)					
#	10/12/2023	10/9/2023	23.253998	53.670000	0.804000	0.122000	4000	-0.056000	0.969000	1.299000	0.000000	-0.000303	0.000000	0.000000	fixed f	1007.594971	17.027601	100.000000	21.827000	20.950000					
#--- Temperature Compensation Channel ----------------------------------------------------																									
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Pressure Compensation Channel -------------------------------------------------------																									
#Compensation Channel [A P1] - Fixed Pressure																									
#Settings: n/a																									
#Calibration: n/a																									
#--- Channel -----------------------------------------------------------------------------																									
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																									
#--- Measurement Data --------------------------------------------------------------------																									
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment
24-10-2023	13:27:48.308	259.013	101.725	22.959	249	0	OK	24-10-2023	13:27:48.308	259.013	17.285	OK	24-10-2023	13:27:48.308	259.013	1013	OK	24-10-2023	13:27:47.402	258.107	17.284	OK			
24-10-2023	13:27:49.307	260.012	101.648	22.968	249	0	OK	24-10-2023	13:27:49.307	260.012	17.284	OK	24-10-2023	13:27:49.307	260.012	1013	OK	24-10-2023	13:27:48.404	259.109	17.284	OK			
24-10-2023	13:27:50.310	261.015	101.776	22.953	249	0	OK	24-10-2023	13:27:50.310	261.015	17.285	OK	24-10-2023	13:27:50.310	261.015	1013	OK	24-10-2023	13:27:49.403	260.108	17.285	OK			
24-10-2023	13:27:51.311	262.016	101.803	22.950	249	0	OK	24-10-2023	13:27:51.311	262.016	17.284	OK	24-10-2023	13:27:51.311	262.016	1013	OK	24-10-2023	13:27:50.404	261.109	17.284	OK			
24-10-2023	13:27:52.309	263.014	101.658	22.967	249	0	OK	24-10-2023	13:27:52.309	263.014	17.283	OK	24-10-2023	13:27:52.309	263.014	1013	OK	24-10-2023	13:27:51.404	262.109	17.283	OK			
24-10-2023	13:27:53.313	264.018	101.745	22.957	249	0	OK	24-10-2023	13:27:53.313	264.018	17.282	OK	24-10-2023	13:27:53.313	264.018	1013	OK	24-10-2023	13:27:52.403	263.108	17.283	OK			
24-10-2023	13:27:54.313	265.018	101.705	22.962	249	0	OK	24-10-2023	13:27:54.313	265.018	17.279	OK	24-10-2023	13:27:54.313	265.018	1013	OK	24-10-2023	13:27:53.404	264.108	17.282	OK			
24-10-2023	13:27:55.315	266.019	101.721	22.960	249	0	OK	24-10-2023	13:27:55.315	266.019	17.280	OK	24-10-2023	13:27:55.315	266.019	1013	OK	24-10-2023	13:27:54.404	265.109	17.279	OK			
24-10-2023	13:27:56.312	267.016	101.763	22.955	249	0	OK	24-10-2023	13:27:56.312	267.016	17.281	OK	24-10-2023	13:27:56.312	267.016	1013	OK	24-10-2023	13:27:55.407	266.112	17.280	OK			
24-10-2023	13:27:57.313	268.018	101.642	22.969	249	0	OK	24-10-2023	13:27:57.313	268.018	17.281	OK	24-10-2023	13:27:57.313	268.018	1013	OK	24-10-2023	13:27:56.405	267.109	17.281	OK			
24-10-2023	13:27:58.312	269.017	101.702	22.962	249	0	OK	24-10-2023	13:27:58.312	269.017	17.282	OK	24-10-2023	13:27:58.312	269.017	1013	OK	24-10-2023	13:27:57.405	268.110	17.281	OK			
24-10-2023	13:27:59.311	270.016	101.650	22.968	249	0	OK	24-10-2023	13:27:59.311	270.016	17.282	OK	24-10-2023	13:27:59.311	270.016	1013	OK	24-10-2023	13:27:58.405	269.110	17.282	OK			
24-10-2023	13:28:00.315	271.019	101.666	22.966	249	0	OK	24-10-2023	13:28:00.315	271.019	17.283	OK	24-10-2023	13:28:00.315	271.019	1013	OK	24-10-2023	13:27:59.404	270.109	17.282	OK			
24-10-2023	13:28:01.314	272.018	101.710	22.961	249	0	OK	24-10-2023	13:28:01.314	272.018	17.282	OK	24-10-2023	13:28:01.314	272.018	1013	OK	24-10-2023	13:28:00.407	271.112	17.283	OK			
24-10-2023	13:28:02.315	273.020	101.675	22.965	249	0	OK	24-10-2023	13:28:02.315	273.020	17.283	OK	24-10-2023	13:28:02.315	273.020	1013	OK	24-10-2023	13:28:01.406	272.110	17.282	OK			
24-10-2023	13:28:03.313	274.018	101.717	22.960	249	0	OK	24-10-2023	13:28:03.313	274.018	17.284	OK	24-10-2023	13:28:03.313	274.018	1013	OK	24-10-2023	13:28:02.407	273.112	17.282	OK			
24-10-2023	13:28:04.314	275.019	101.709	22.961	249	0	OK	24-10-2023	13:28:04.314	275.019	17.284	OK	24-10-2023	13:28:04.314	275.019	1013	OK	24-10-2023	13:28:03.405	274.110	17.285	OK			
24-10-2023	13:28:05.317	276.021	101.656	22.967	249	0	OK	24-10-2023	13:28:05.317	276.021	17.285	OK	24-10-2023	13:28:05.317	276.021	1013	OK	24-10-2023	13:28:04.407	275.112	17.284	OK			
24-10-2023	13:28:06.314	277.018	101.615	22.972	249	0	OK	24-10-2023	13:28:06.314	277.018	17.283	OK	24-10-2023	13:28:06.314	277.018	1013	OK	24-10-2023	13:28:05.410	276.114	17.285	OK			
24-10-2023	13:28:07.318	278.022	101.682	22.964	249	0	OK	24-10-2023	13:28:07.318	278.022	17.285	OK	24-10-2023	13:28:07.318	278.022	1013	OK	24-10-2023	13:28:06.409	277.113	17.283	OK			
24-10-2023	13:28:08.319	279.023	101.622	22.971	249	0	OK	24-10-2023	13:28:08.319	279.023	17.285	OK	24-10-2023	13:28:08.319	279.023	1013	OK	24-10-2023	13:28:07.409	278.114	17.285	OK			
24-10-2023	13:28:09.316	280.021	101.681	22.964	249	0	OK	24-10-2023	13:28:09.316	280.021	17.286	OK	24-10-2023	13:28:09.316	280.021	1013	OK	24-10-2023	13:28:08.408	279.113	17.284	OK			
24-10-2023	13:28:10.320	281.024	101.708	22.961	249	0	OK	24-10-2023	13:28:10.320	281.024	17.285	OK	24-10-2023	13:28:10.320	281.024	1013	OK	24-10-2023	13:28:09.410	280.114	17.286	OK			
24-10-2023	13:28:11.317	282.022	101.665	22.966	249	0	OK	24-10-2023	13:28:11.317	282.022	17.284	OK	24-10-2023	13:28:11.317	282.022	1013	OK	24-10-2023	13:28:10.410	281.115	17.285	OK			
24-10-2023	13:28:12.320	283.025	101.684	22.964	249	0	OK	24-10-2023	13:28:12.320	283.025	17.283	OK	24-10-2023	13:28:12.320	283.025	1013	OK	24-10-2023	13:28:11.411	282.115	17.284	OK			
24-10-2023	13:28:13.318	284.023	101.615	22.972	249	0	OK	24-10-2023	13:28:13.318	284.023	17.283	OK	24-10-2023	13:28:13.318	284.023	1013	OK	24-10-2023	13:28:12.414	283.119	17.283	OK			
24-10-2023	13:28:14.322	285.027	101.658	22.967	249	0	OK	24-10-2023	13:28:14.322	285.027	17.283	OK	24-10-2023	13:28:14.322	285.027	1013	OK	24-10-2023	13:28:13.410	284.115	17.283	OK			
24-10-2023	13:28:15.322	286.027	101.736	22.958	249	0	OK	24-10-2023	13:28:15.322	286.027	17.282	OK	24-10-2023	13:28:15.322	286.027	1013	OK	24-10-2023	13:28:14.412	285.117	17.283	OK			
24-10-2023	13:28:16.319	287.024	101.623	22.971	249	0	OK	24-10-2023	13:28:16.319	287.024	17.283	OK	24-10-2023	13:28:16.319	287.024	1013	OK	24-10-2023	13:28:15.413	286.118	17.282	OK			
24-10-2023	13:28:17.319	288.024	101.676	22.965	249	0	OK	24-10-2023	13:28:17.319	288.024	17.282	OK	24-10-2023	13:28:17.319	288.024	1013	OK	24-10-2023	13:28:16.413	287.117	17.283	OK			
24-10-2023	13:28:18.322	289.027	101.701	22.962	249	0	OK	24-10-2023	13:28:18.322	289.027	17.283	OK	24-10-2023	13:28:18.322	289.027	1013	OK	24-10-2023	13:28:17.412	288.117	17.282	OK			
24-10-2023	13:28:19.323	290.027	101.657	22.967	249	0	OK	24-10-2023	13:28:19.323	290.027	17.284	OK	24-10-2023	13:28:19.323	290.027	1013	OK	24-10-2023	13:28:18.415	289.119	17.283	OK			
24-10-2023	13:28:20.319	291.024	101.603	22.973	249	0	OK	24-10-2023	13:28:20.319	291.024	17.287	OK	24-10-2023	13:28:20.319	291.024	1013	OK	24-10-2023	13:28:19.415	290.119	17.284	OK			
24-10-2023	13:28:21.322	292.027	101.661	22.966	249	0	OK	24-10-2023	13:28:21.322	292.027	17.289	OK	24-10-2023	13:28:21.322	292.027	1013	OK	24-10-2023	13:28:20.414	291.119	17.287	OK			
24-10-2023	13:28:22.323	293.028	101.715	22.960	249	0	OK	24-10-2023	13:28:22.323	293.028	17.286	OK	24-10-2023	13:28:22.323	293.028	1013	OK	24-10-2023	13:28:21.416	292.120	17.288	OK			
24-10-2023	13:28:23.320	294.025	101.690	22.963	249	0	OK	24-10-2023	13:28:23.320	294.025	17.285	OK	24-10-2023	13:28:23.320	294.025	1013	OK	24-10-2023	13:28:22.416	293.120	17.286	OK			
24-10-2023	13:28:24.324	295.028	101.683	22.964	249	0	OK	24-10-2023	13:28:24.324	295.028	17.284	OK	24-10-2023	13:28:24.324	295.028	1013	OK	24-10-2023	13:28:23.414	294.119	17.285	OK			
24-10-2023	13:28:25.324	296.029	101.622	22.971	249	0	OK	24-10-2023	13:28:25.324	296.029	17.285	OK	24-10-2023	13:28:25.324	296.029	1013	OK	24-10-2023	13:28:24.415	295.120	17.284	OK			
24-10-2023	13:28:26.323	297.028	101.657	22.967	249	0	OK	24-10-2023	13:28:26.323	297.028	17.284	OK	24-10-2023	13:28:26.323	297.028	1013	OK	24-10-2023	13:28:25.416	296.121	17.285	OK			
24-10-2023	13:28:27.322	298.027	101.639	22.969	249	0	OK	24-10-2023	13:28:27.322	298.027	17.285	OK	24-10-2023	13:28:27.322	298.027	1013	OK	24-10-2023	13:28:26.417	297.122	17.285	OK			
24-10-2023	13:28:28.326	299.031	101.621	22.971	249	0	OK	24-10-2023	13:28:28.326	299.031	17.286	OK	24-10-2023	13:28:28.326	299.031	1013	OK	24-10-2023	13:28:27.415	298.120	17.286	OK			
24-10-2023	13:28:29.327	300.032	101.604	22.973	249	0	OK	24-10-2023	13:28:29.327	300.032	17.285	OK	24-10-2023	13:28:29.327	300.032	1013	OK	24-10-2023	13:28:28.417	299.121	17.285	OK			
24-10-2023	13:28:30.325	301.030	101.639	22.969	249	0	OK	24-10-2023	13:28:30.325	301.030	17.285	OK	24-10-2023	13:28:30.325	301.030	1013	OK	24-10-2023	13:28:29.420	300.125	17.285	OK			
24-10-2023	13:28:31.331	302.036	101.587	22.975	249	0	OK	24-10-2023	13:28:31.331	302.036	17.285	OK	24-10-2023	13:28:31.331	302.036	1013	OK	24-10-2023	13:28:30.416	301.121	17.285	OK			
24-10-2023	13:28:32.329	303.033	101.611	22.972	249	0	OK	24-10-2023	13:28:32.329	303.033	17.287	OK	24-10-2023	13:28:32.329	303.033	1013	OK	24-10-2023	13:28:31.421	302.125	17.285	OK			
24-10-2023	13:28:33.325	304.030	101.602	22.973	249	0	OK	24-10-2023	13:28:33.325	304.030	17.288	OK	24-10-2023	13:28:33.325	304.030	1013	OK	24-10-2023	13:28:32.421	303.126	17.287	OK			
24-10-2023	13:28:34.331	305.035	101.636	22.969	249	0	OK	24-10-2023	13:28:34.331	305.035	17.288	OK	24-10-2023	13:28:34.331	305.035	1013	OK	24-10-2023	13:28:33.420	304.124	17.288	OK			
24-10-2023	13:28:35.329	306.033	101.695	22.962	249	0	OK	24-10-2023	13:28:35.329	306.033	17.289	OK	24-10-2023	13:28:35.329	306.033	1013	OK	24-10-2023	13:28:34.421	305.125	17.288	OK			
24-10-2023	13:28:36.331	307.035	101.626	22.970	249	0	OK	24-10-2023	13:28:36.331	307.035	17.289	OK	24-10-2023	13:28:36.331	307.035	1013	OK	24-10-2023	13:28:35.421	306.126	17.289	OK			
24-10-2023	13:28:37.328	308.033	101.626	22.970	249	0	OK	24-10-2023	13:28:37.328	308.033	17.290	OK	24-10-2023	13:28:37.328	308.033	1013	OK	24-10-2023	13:28:36.423	307.127	17.289	OK			
24-10-2023	13:28:38.331	309.036	101.662	22.966	249	0	OK	24-10-2023	13:28:38.331	309.036	17.288	OK	24-10-2023	13:28:38.331	309.036	1013	OK	24-10-2023	13:28:37.421	308.126	17.290	OK			
24-10-2023	13:28:39.331	310.036	101.650	22.967	249	0	OK	24-10-2023	13:28:39.331	310.036	17.291	OK	24-10-2023	13:28:39.331	310.036	1013	OK	24-10-2023	13:28:38.424	309.129	17.288	OK			
24-10-2023	13:28:40.329	311.033	101.693	22.962	249	0	OK	24-10-2023	13:28:40.329	311.033	17.291	OK	24-10-2023	13:28:40.329	311.033	1013	OK	24-10-2023	13:28:39.423	310.128	17.291	OK			
24-10-2023	13:28:41.332	312.037	101.701	22.961	249	0	OK	24-10-2023	13:28:41.332	312.037	17.292	OK	24-10-2023	13:28:41.332	312.037	1013	OK	24-10-2023	13:28:40.422	311.127	17.290	OK			
24-10-2023	13:28:42.332	313.037	101.614	22.971	249	0	OK	24-10-2023	13:28:42.332	313.037	17.293	OK	24-10-2023	13:28:42.332	313.037	1013	OK	24-10-2023	13:28:41.423	312.127	17.293	OK			
24-10-2023	13:28:43.335	314.040	101.665	22.965	249	0	OK	24-10-2023	13:28:43.335	314.040	17.294	OK	24-10-2023	13:28:43.335	314.040	1013	OK	24-10-2023	13:28:42.425	313.129	17.292	OK			
24-10-2023	13:28:44.333	315.037	101.612	22.971	249	0	OK	24-10-2023	13:28:44.333	315.037	17.295	OK	24-10-2023	13:28:44.333	315.037	1013	OK	24-10-2023	13:28:43.426	314.131	17.294	OK			
24-10-2023	13:28:45.336	316.040	101.614	22.971	249	0	OK	24-10-2023	13:28:45.336	316.040	17.293	OK	24-10-2023	13:28:45.336	316.040	1013	OK	24-10-2023	13:28:44.424	315.128	17.294	OK			
24-10-2023	13:28:46.336	317.040	101.632	22.969	249	0	OK	24-10-2023	13:28:46.336	317.040	17.292	OK	24-10-2023	13:28:46.336	317.040	1013	OK	24-10-2023	13:28:45.428	316.133	17.292	OK			
24-10-2023	13:28:47.333	318.037	101.614	22.971	249	0	OK	24-10-2023	13:28:47.333	318.037	17.293	OK	24-10-2023	13:28:47.333	318.037	1013	OK	24-10-2023	13:28:46.427	317.132	17.292	OK			
24-10-2023	13:28:48.335	319.040	101.596	22.973	249	0	OK	24-10-2023	13:28:48.335	319.040	17.294	OK	24-10-2023	13:28:48.335	319.040	1013	OK	24-10-2023	13:28:47.427	318.131	17.293	OK			
24-10-2023	13:28:49.333	320.037	101.553	22.978	249	0	OK	24-10-2023	13:28:49.333	320.037	17.294	OK	24-10-2023	13:28:49.333	320.037	1013	OK	24-10-2023	13:28:48.427	319.132	17.294	OK			
24-10-2023	13:28:50.332	321.037	101.673	22.964	249	0	OK	24-10-2023	13:28:50.332	321.037	17.294	OK	24-10-2023	13:28:50.332	321.037	1013	OK	24-10-2023	13:28:49.426	320.131	17.294	OK			
24-10-2023	13:28:51.334	322.039	101.598	22.973	249	0	OK	24-10-2023	13:28:51.334	322.039	17.292	OK	24-10-2023	13:28:51.334	322.039	1013	OK	24-10-2023	13:28:50.427	321.131	17.294	OK			
24-10-2023	13:28:52.338	323.043	101.569	22.976	249	0	OK	24-10-2023	13:28:52.338	323.043	17.295	OK	24-10-2023	13:28:52.338	323.043	1013	OK	24-10-2023	13:28:51.426	322.131	17.292	OK			
24-10-2023	13:28:53.339	324.043	101.654	22.966	249	0	OK	24-10-2023	13:28:53.339	324.043	17.296	OK	24-10-2023	13:28:53.339	324.043	1013	OK	24-10-2023	13:28:52.431	323.136	17.295	OK			
24-10-2023	13:28:54.336	325.040	101.603	22.972	249	0	OK	24-10-2023	13:28:54.336	325.040	17.296	OK	24-10-2023	13:28:54.336	325.040	1013	OK	24-10-2023	13:28:53.431	324.136	17.296	OK			
24-10-2023	13:28:55.337	326.042	101.605	22.972	249	0	OK	24-10-2023	13:28:55.337	326.042	17.294	OK	24-10-2023	13:28:55.337	326.042	1013	OK	24-10-2023	13:28:54.428	325.133	17.296	OK			
24-10-2023	13:28:56.339	327.043	101.587	22.974	249	0	OK	24-10-2023	13:28:56.339	327.043	17.294	OK	24-10-2023	13:28:56.339	327.043	1013	OK	24-10-2023	13:28:55.430	326.134	17.294	OK			
24-10-2023	13:28:57.335	328.040	101.664	22.965	249	0	OK	24-10-2023	13:28:57.335	328.040	17.295	OK	24-10-2023	13:28:57.335	328.040	1013	OK	24-10-2023	13:28:56.430	327.135	17.294	OK			
24-10-2023	13:28:58.335	329.040	101.621	22.970	249	0	OK	24-10-2023	13:28:58.335	329.040	17.295	OK	24-10-2023	13:28:58.335	329.040	1013	OK	24-10-2023	13:28:57.430	328.135	17.295	OK			
24-10-2023	13:28:59.338	330.042	101.662	22.965	249	0	OK	24-10-2023	13:28:59.338	330.042	17.297	OK	24-10-2023	13:28:59.338	330.042	1013	OK	24-10-2023	13:28:58.429	329.134	17.295	OK			
24-10-2023	13:29:00.336	331.041	101.689	22.962	249	0	OK	24-10-2023	13:29:00.336	331.041	17.296	OK	24-10-2023	13:29:00.336	331.041	1013	OK	24-10-2023	13:28:59.433	330.137	17.297	OK			
24-10-2023	13:29:01.336	332.040	101.628	22.969	249	0	OK	24-10-2023	13:29:01.336	332.040	17.297	OK	24-10-2023	13:29:01.336	332.040	1013	OK	24-10-2023	13:29:00.431	331.136	17.297	OK			
24-10-2023	13:29:02.337	333.042	101.583	22.974	249	0	OK	24-10-2023	13:29:02.337	333.042	17.299	OK	24-10-2023	13:29:02.337	333.042	1013	OK	24-10-2023	13:29:01.430	332.135	17.297	OK			
24-10-2023	13:29:03.336	334.041	101.628	22.969	249	0	OK	24-10-2023	13:29:03.336	334.041	17.297	OK	24-10-2023	13:29:03.336	334.041	1013	OK	24-10-2023	13:29:02.430	333.135	17.299	OK			
24-10-2023	13:29:04.336	335.041	101.671	22.964	249	0	OK	24-10-2023	13:29:04.336	335.041	17.297	OK	24-10-2023	13:29:04.336	335.041	1013	OK	24-10-2023	13:29:03.432	334.136	17.298	OK			
24-10-2023	13:29:05.338	336.042	101.653	22.966	249	0	OK	24-10-2023	13:29:05.338	336.042	17.297	OK	24-10-2023	13:29:05.338	336.042	1013	OK	24-10-2023	13:29:04.432	335.137	17.297	OK			
24-10-2023	13:29:06.340	337.045	101.602	22.972	249	0	OK	24-10-2023	13:29:06.340	337.045	17.297	OK	24-10-2023	13:29:06.340	337.045	1013	OK	24-10-2023	13:29:05.432	336.137	17.296	OK			
24-10-2023	13:29:07.339	338.044	101.586	22.974	249	0	OK	24-10-2023	13:29:07.339	338.044	17.296	OK	24-10-2023	13:29:07.339	338.044	1013	OK	24-10-2023	13:29:06.433	337.138	17.297	OK			
24-10-2023	13:29:08.338	339.042	101.629	22.969	249	0	OK	24-10-2023	13:29:08.338	339.042	17.296	OK	24-10-2023	13:29:08.338	339.042	1013	OK	24-10-2023	13:29:07.434	338.139	17.296	OK			
24-10-2023	13:29:09.340	340.045	101.587	22.974	249	0	OK	24-10-2023	13:29:09.340	340.045	17.295	OK	24-10-2023	13:29:09.340	340.045	1013	OK	24-10-2023	13:29:08.434	339.138	17.296	OK			
24-10-2023	13:29:10.339	341.044	101.568	22.976	249	0	OK	24-10-2023	13:29:10.339	341.044	17.296	OK	24-10-2023	13:29:10.339	341.044	1013	OK	24-10-2023	13:29:09.434	340.139	17.295	OK			
24-10-2023	13:29:11.338	342.043	101.645	22.967	249	0	OK	24-10-2023	13:29:11.338	342.043	17.297	OK	24-10-2023	13:29:11.338	342.043	1013	OK	24-10-2023	13:29:10.434	341.139	17.296	OK			
24-10-2023	13:29:12.341	343.046	101.568	22.976	249	0	OK	24-10-2023	13:29:12.341	343.046	17.297	OK	24-10-2023	13:29:12.341	343.046	1013	OK	24-10-2023	13:29:11.435	342.140	17.297	OK			
24-10-2023	13:29:13.341	344.046	101.661	22.965	249	0	OK	24-10-2023	13:29:13.341	344.046	17.298	OK	24-10-2023	13:29:13.341	344.046	1013	OK	24-10-2023	13:29:12.437	343.141	17.297	OK			
24-10-2023	13:29:14.341	345.046	101.548	22.978	249	0	OK	24-10-2023	13:29:14.341	345.046	17.299	OK	24-10-2023	13:29:14.341	345.046	1013	OK	24-10-2023	13:29:13.437	344.142	17.298	OK			
24-10-2023	13:29:15.339	346.044	101.564	22.976	249	0	OK	24-10-2023	13:29:15.339	346.044	17.301	OK	24-10-2023	13:29:15.339	346.044	1013	OK	24-10-2023	13:29:14.438	345.142	17.299	OK			
24-10-2023	13:29:16.340	347.045	101.659	22.965	249	0	OK	24-10-2023	13:29:16.340	347.045	17.300	OK	24-10-2023	13:29:16.340	347.045	1013	OK	24-10-2023	13:29:15.436	346.141	17.301	OK			
24-10-2023	13:29:17.343	348.048	101.601	22.972	249	0	OK	24-10-2023	13:29:17.343	348.048	17.298	OK	24-10-2023	13:29:17.343	348.048	1013	OK	24-10-2023	13:29:16.437	347.142	17.301	OK			
24-10-2023	13:29:18.341	349.046	101.579	22.975	249	0	OK	24-10-2023	13:29:18.341	349.046	17.294	OK	24-10-2023	13:29:18.341	349.046	1013	OK	24-10-2023	13:29:17.439	348.144	17.297	OK			
24-10-2023	13:29:19.344	350.049	101.697	22.961	249	0	OK	24-10-2023	13:29:19.344	350.049	17.296	OK	24-10-2023	13:29:19.344	350.049	1013	OK	24-10-2023	13:29:18.438	349.143	17.293	OK			
24-10-2023	13:29:20.343	351.048	101.567	22.976	249	0	OK	24-10-2023	13:29:20.343	351.048	17.298	OK	24-10-2023	13:29:20.343	351.048	1013	OK	24-10-2023	13:29:19.439	350.144	17.296	OK			
24-10-2023	13:29:21.343	352.047	101.590	22.973	249	0	OK	24-10-2023	13:29:21.343	352.047	17.301	OK	24-10-2023	13:29:21.343	352.047	1013	OK	24-10-2023	13:29:20.439	351.144	17.298	OK			
24-10-2023	13:29:22.343	353.047	101.685	22.962	249	0	OK	24-10-2023	13:29:22.343	353.047	17.300	OK	24-10-2023	13:29:22.343	353.047	1013	OK	24-10-2023	13:29:21.439	352.144	17.302	OK			
24-10-2023	13:29:23.343	354.048	101.618	22.970	249	0	OK	24-10-2023	13:29:23.343	354.048	17.298	OK	24-10-2023	13:29:23.343	354.048	1013	OK	24-10-2023	13:29:22.440	353.144	17.298	OK			
24-10-2023	13:29:24.344	355.049	101.602	22.972	249	0	OK	24-10-2023	13:29:24.344	355.049	17.297	OK	24-10-2023	13:29:24.344	355.049	1013	OK	24-10-2023	13:29:23.440	354.145	17.299	OK			
24-10-2023	13:29:25.342	356.047	101.516	22.982	249	0	OK	24-10-2023	13:29:25.342	356.047	17.297	OK	24-10-2023	13:29:25.342	356.047	1013	OK	24-10-2023	13:29:24.441	355.145	17.298	OK			
24-10-2023	13:29:26.348	357.052	101.583	22.974	249	0	OK	24-10-2023	13:29:26.348	357.052	17.299	OK	24-10-2023	13:29:26.348	357.052	1013	OK	24-10-2023	13:29:25.442	356.147	17.297	OK			
24-10-2023	13:29:27.347	358.051	101.592	22.973	249	0	OK	24-10-2023	13:29:27.347	358.051	17.298	OK	24-10-2023	13:29:27.347	358.051	1013	OK	24-10-2023	13:29:26.444	357.148	17.299	OK			
24-10-2023	13:29:28.343	359.048	101.630	22.969	249	0	OK	24-10-2023	13:29:28.343	359.048	17.295	OK	24-10-2023	13:29:28.343	359.048	1013	OK	24-10-2023	13:29:27.443	358.148	17.298	OK			
24-10-2023	13:29:29.346	360.051	101.578	22.975	249	0	OK	24-10-2023	13:29:29.346	360.051	17.295	OK	24-10-2023	13:29:29.346	360.051	1013	OK	24-10-2023	13:29:28.442	359.147	17.295	OK			
24-10-2023	13:29:30.345	361.050	101.648	22.967	249	0	OK	24-10-2023	13:29:30.345	361.050	17.294	OK	24-10-2023	13:29:30.345	361.050	1013	OK	24-10-2023	13:29:29.443	360.147	17.295	OK			
24-10-2023	13:29:31.348	362.052	101.558	22.977	249	0	OK	24-10-2023	13:29:31.348	362.052	17.298	OK	24-10-2023	13:29:31.348	362.052	1013	OK	24-10-2023	13:29:30.443	361.148	17.294	OK			
24-10-2023	13:29:32.346	363.051	101.625	22.969	249	0	OK	24-10-2023	13:29:32.346	363.051	17.300	OK	24-10-2023	13:29:32.346	363.051	1013	OK	24-10-2023	13:29:31.445	362.149	17.298	OK			
24-10-2023	13:29:33.349	364.054	101.633	22.968	249	0	OK	24-10-2023	13:29:33.349	364.054	17.300	OK	24-10-2023	13:29:33.349	364.054	1013	OK	24-10-2023	13:29:32.443	363.148	17.300	OK			
24-10-2023	13:29:34.350	365.054	101.577	22.975	249	0	OK	24-10-2023	13:29:34.350	365.054	17.296	OK	24-10-2023	13:29:34.350	365.054	1013	OK	24-10-2023	13:29:33.444	364.149	17.300	OK			
24-10-2023	13:29:35.347	366.052	101.587	22.974	249	0	OK	24-10-2023	13:29:35.347	366.052	17.294	OK	24-10-2023	13:29:35.347	366.052	1013	OK	24-10-2023	13:29:34.445	365.149	17.296	OK			
24-10-2023	13:29:36.350	367.055	101.632	22.969	249	0	OK	24-10-2023	13:29:36.350	367.055	17.292	OK	24-10-2023	13:29:36.350	367.055	1013	OK	24-10-2023	13:29:35.443	366.148	17.293	OK			
24-10-2023	13:29:37.348	368.052	101.641	22.968	249	0	OK	24-10-2023	13:29:37.348	368.052	17.292	OK	24-10-2023	13:29:37.348	368.052	1013	OK	24-10-2023	13:29:36.444	367.149	17.291	OK			
24-10-2023	13:29:38.347	369.052	101.616	22.971	249	0	OK	24-10-2023	13:29:38.347	369.052	17.291	OK	24-10-2023	13:29:38.347	369.052	1013	OK	24-10-2023	13:29:37.444	368.149	17.292	OK			
