#--- Experiment --------------------------------------------------------------------------
#121223_15C_empty
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#HOFFMAN-LAB01
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 BOX2 [B] FSO2-C4 SN:24C53407596FD0B5 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.10°C
#--- Measurement Data --------------------------------------------------------------------
Date [B T1]	Time [B T1]	 dt (s) [B T1]	Sample Temp. (°C) [B T1]	Status [B T1]
12-12-2023	17:22:15.695	0.112	15.068	OK
12-12-2023	17:22:16.694	1.111	15.065	OK
12-12-2023	17:22:17.693	2.110	15.057	OK
12-12-2023	17:22:18.697	3.114	15.052	OK
12-12-2023	17:22:19.694	4.111	15.052	OK
12-12-2023	17:22:20.696	5.113	15.057	OK
12-12-2023	17:22:21.697	6.114	15.058	OK
12-12-2023	17:22:22.697	7.114	15.054	OK
12-12-2023	17:22:23.694	8.111	15.050	OK
12-12-2023	17:22:24.697	9.114	15.048	OK
12-12-2023	17:22:25.694	10.111	15.049	OK
12-12-2023	17:22:26.698	11.115	15.055	OK
12-12-2023	17:22:27.699	12.116	15.059	OK
12-12-2023	17:22:28.700	13.117	15.063	OK
12-12-2023	17:22:29.709	14.126	15.058	OK
12-12-2023	17:22:30.699	15.116	15.054	OK
12-12-2023	17:22:31.699	16.116	15.050	OK
12-12-2023	17:22:32.698	17.115	15.051	OK
12-12-2023	17:22:33.701	18.118	15.051	OK
12-12-2023	17:22:34.700	19.117	15.051	OK
12-12-2023	17:22:35.701	20.118	15.052	OK
12-12-2023	17:22:36.698	21.115	15.050	OK
12-12-2023	17:22:37.699	22.117	15.048	OK
12-12-2023	17:22:38.700	23.117	15.043	OK
12-12-2023	17:22:39.700	24.117	15.044	OK
12-12-2023	17:22:40.703	25.120	15.046	OK
12-12-2023	17:22:41.702	26.119	15.050	OK
12-12-2023	17:22:42.701	27.118	15.054	OK
12-12-2023	17:22:43.707	28.124	15.056	OK
12-12-2023	17:22:44.706	29.124	15.060	OK
12-12-2023	17:22:45.702	30.119	15.062	OK
12-12-2023	17:22:46.705	31.122	15.062	OK
12-12-2023	17:22:47.701	32.118	15.061	OK
12-12-2023	17:22:48.705	33.122	15.061	OK
12-12-2023	17:22:49.702	34.119	15.061	OK
12-12-2023	17:22:50.704	35.121	15.057	OK
12-12-2023	17:22:51.702	36.119	15.052	OK
12-12-2023	17:22:52.703	37.120	15.048	OK
12-12-2023	17:22:53.704	38.121	15.049	OK
12-12-2023	17:22:54.705	39.122	15.049	OK
12-12-2023	17:22:55.704	40.121	15.053	OK
12-12-2023	17:22:56.701	41.118	15.059	OK
12-12-2023	17:22:57.700	42.117	15.068	OK
12-12-2023	17:22:58.705	43.122	15.072	OK
12-12-2023	17:22:59.701	44.118	15.070	OK
12-12-2023	17:23:00.708	45.125	15.062	OK
12-12-2023	17:23:01.710	46.127	15.056	OK
12-12-2023	17:23:02.711	47.128	15.051	OK
12-12-2023	17:23:03.706	48.123	15.047	OK
12-12-2023	17:23:04.707	49.124	15.048	OK
12-12-2023	17:23:05.707	50.124	15.046	OK
12-12-2023	17:23:06.711	51.128	15.049	OK
12-12-2023	17:23:07.707	52.124	15.049	OK
12-12-2023	17:23:08.706	53.123	15.051	OK
12-12-2023	17:23:09.706	54.123	15.051	OK
12-12-2023	17:23:10.710	55.127	15.053	OK
12-12-2023	17:23:11.711	56.128	15.057	OK
12-12-2023	17:23:12.712	57.129	15.058	OK
12-12-2023	17:23:13.709	58.126	15.061	OK
12-12-2023	17:23:14.712	59.129	15.058	OK
12-12-2023	17:23:15.713	60.130	15.059	OK
12-12-2023	17:23:16.712	61.129	15.062	OK
12-12-2023	17:23:17.712	62.129	15.066	OK
12-12-2023	17:23:18.710	63.127	15.071	OK
12-12-2023	17:23:19.713	64.130	15.070	OK
12-12-2023	17:23:20.718	65.135	15.073	OK
12-12-2023	17:23:21.720	66.137	15.073	OK
12-12-2023	17:23:22.719	67.136	15.076	OK
12-12-2023	17:23:23.717	68.134	15.073	OK
12-12-2023	17:23:24.719	69.136	15.065	OK
12-12-2023	17:23:25.719	70.136	15.056	OK
12-12-2023	17:23:26.717	71.134	15.050	OK
12-12-2023	17:23:27.724	72.141	15.049	OK
12-12-2023	17:23:28.715	73.132	15.050	OK
12-12-2023	17:23:29.720	74.137	15.050	OK
12-12-2023	17:23:30.717	75.134	15.051	OK
12-12-2023	17:23:31.718	76.135	15.051	OK
12-12-2023	17:23:32.716	77.133	15.053	OK
12-12-2023	17:23:33.719	78.136	15.051	OK
12-12-2023	17:23:34.720	79.137	15.054	OK
12-12-2023	17:23:35.720	80.137	15.055	OK
12-12-2023	17:23:36.718	81.135	15.053	OK
12-12-2023	17:23:37.720	82.137	15.055	OK
12-12-2023	17:23:38.718	83.135	15.059	OK
12-12-2023	17:23:39.720	84.137	15.062	OK
12-12-2023	17:23:40.719	85.137	15.065	OK
12-12-2023	17:23:41.718	86.135	15.061	OK
12-12-2023	17:23:42.723	87.140	15.056	OK
12-12-2023	17:23:43.723	88.140	15.053	OK
12-12-2023	17:23:44.728	89.145	15.051	OK
12-12-2023	17:23:45.727	90.144	15.053	OK
12-12-2023	17:23:46.726	91.143	15.056	OK
12-12-2023	17:23:47.728	92.145	15.060	OK
12-12-2023	17:23:48.727	93.144	15.065	OK
12-12-2023	17:23:49.730	94.147	15.066	OK
12-12-2023	17:23:50.729	95.146	15.063	OK
12-12-2023	17:23:51.727	96.144	15.059	OK
12-12-2023	17:23:52.723	97.141	15.058	OK
12-12-2023	17:23:53.731	98.148	15.063	OK
12-12-2023	17:23:54.727	99.144	15.069	OK
12-12-2023	17:23:55.733	100.150	15.082	OK
12-12-2023	17:23:56.728	101.145	15.089	OK
12-12-2023	17:23:57.733	102.150	15.089	OK
